ID;Type;Summary;State;Assigned User;Project;Purpose;Precondition;Events;Expected Result;Created Date;Test Design Technique;Test Methods
27695091;TM_Test Case;SW_DIA_BR_TEST_C1P_6.20.4.1_31_001_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the Input Output Control By Identifier (0x2F) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Setting EPB switch state to idle,clearing DTCs and checking active session with request 0x22F186,setting power supply voltage to 8 V,driving up to 2.2 kph,slowing down to 1.5 kph,checking signal values Motor_14.MO_StartStopp_Motorstopp,setting power supply voltage to 14 V, slowing down to 0 kph and setting EPB Switch state to idle,sending routine request 0x31010203 (Check programming preconditions) between environments below.;Positive responses with the correct values or NRC 0x88 negative response.;04.15.2021 18:40:40;;
27695093;TM_Test Case;SW_DIA_BR_TEST_C1F_6.1.4.2_10_008_M0800;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the diagnostic session control (0x10) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (no response development session) with functional addressing.;Sending 0x104F (Development session) request, checking the entered session availability in the acceptable timeout range and out of the acceptable timeout range.;Positive response (no response).;04.15.2021 18:40:42;;
27695095;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_110_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x220902 (Activation of Development CAN-Messages).;Positive response with correct response length. ;04.15.2021 18:40:45;;
27695097;TM_Test Case;SW_DIA_BR_TEST_C1P_6.29.4.1_28_003_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with functional addressing.;Sending 0x280102 (Enable Rx and disable Tx network communication messages), checking the related frame trasmissions are switched off and the reception of the network communication messages,sending 0x280002 (Enable Rx and Tx network communication messages), checking the related frame trasmissions are switched off and the reception of the network communication messages.;Positive response with correct communication messages.;04.15.2021 18:40:47;;
27695099;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_030_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending 0x2E0AA3 (Brake pull compensation) requests with the valid values and checking the written values with the related reading command,sending 0x2E0AA3 requests with the non-valid written values,sending 0x2E0AA3 requests with the wrong length of written values.;Positive responses with the valid previously written values or NRC 0x13 and NRC 0x31 negative responses.;04.15.2021 18:40:49;;
27695101;TM_Test Case;SW_DIA_BR_TEST_C1F_6.29.4.1_28_006_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with functional addressing.;Sending 0x288103 (Enable Rx and disable Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal  and network communication messages,sending 0x288003 (Enable Rx and Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal  and network communication messages.;Positive response (no response).;04.15.2021 18:40:51;;
27695105;TM_Test Case;SW_DIA_BR_TEST_C1F_6.29.4.1_28_002_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with functional addressing.;Sending 0x288101 (Enable Rx and disable Tx normal communication messages), checking the related frame trasmissions are switched off and the reception of the normal communication messages,sending 0x288001 (Enable Rx and Tx normal communication messages), checking the related frame trasmissions are switched off and the reception of the normal communication messages.;Positive response (no response).;04.15.2021 18:40:56;;
27695107;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_065_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x22F186 (Active Diagnostic Session) and checking the actual active session.;Positive response with correct values and response length. ;04.15.2021 18:40:57;;
27695109;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_102_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x220502 (Dimming characteristic 1 (EPB)).;Positive response with correct response length. ;04.15.2021 18:40:59;;
27695111;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_130_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x221112 (Developer function 2).;Positive response with correct response length. ;04.15.2021 18:41:01;;
27695113;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_039_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x221807 (Hill start assist).;Positive response with correct response length. ;04.15.2021 18:41:04;;
27695119;TM_Test Case;SW_DIA_BR_TEST_C1P_6.28.4.1_28_002_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with functional addressing.;Sending 0x288101 (Enable Rx and disable Tx normal communication messages), checking the related frame trasmissions are switched off and the reception of the normal communication messages.;Positive response (no response).;04.15.2021 18:41:11;;
27695123;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_029_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x221007 (Analyse 03 ECU defect counter).;Positive response with correct response length. ;04.15.2021 18:41:15;;
27695125;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_092_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x22F1B8 (VW system firmware versions).;Positive response with correct response length. ;04.15.2021 18:41:16;;
27695128;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_021_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x220BC9 (Wheel loosening detection warning threshold).;Positive response with correct response length. ;04.15.2021 18:41:21;;
27695132;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_063_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x22F15B (Fingerprint And Programming Date Of Logical SoftwareBlocks).;Positive response without correct response length.;04.15.2021 18:41:25;;
27695134;TM_Test Case;SW_DIA_BR_TEST_C1P_6.29.4.1_28_002_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with functional addressing.;Sending 0x288101 (Enable Rx and disable Tx normal communication messages), checking the related frame trasmissions are switched off and the reception of the normal communication messages,Sending 0x288001 (Enable Rx and Tx normal communication messages), checking the related frame trasmissions are switched off and the reception of the normal communication messages.;Positive response (no response).;04.15.2021 18:41:27;;
27695136;TM_Test Case;SW_DIA_BR_TEST_C1F_6.1.4.1_10_008_M0800;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the diagnostic session control (0x10) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (no response development session) with functional addressing.;Sending 0x10CF (Development session) request in the acceptable wheel speed limit range and out of the acceptable wheel speed limit range.;Positive response (no response).;04.15.2021 18:41:29;;
27695138;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_012_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x2202EB (Hydraulic pump activation status).;Positive response with correct response length. ;04.15.2021 18:41:31;;
27695140;TM_Test Case;SW_DIA_BR_TEST_C1P_6.19.4.1_2F_012_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the Input Output Control By Identifier (0x2F) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending IO control request 0x 2F1000033C01 (Development routine for activation of malfunction indication lamp (MIL)) to deactivating MIL lamp,checking active session with command 0x22F186,drive up to 10 kph,sending preconditon request 0x2E0C41009C59,sending request 0x2F1000033C01,checking the MIL lamp state with commmand 0x221000,slowing down to 0 kph,sending preconditon request 0x2E0C41009C59,sending request 0x2F1000033C01,checking the MIL lamp state with commands 0x221000 and 0x221000,stopping IO control activation with 0x2F02AE00,sending request 0x2F1000033C01,checking the MIL lamp state with commmand 0x221000.;Positive responses with the correct values, NRC 0x88 or NRC 0x22 negative responses.;04.15.2021 18:41:33;;
27695142;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_019_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x2202EE (Parking brake motor right closing stepwise status).;Positive response with correct response length. ;04.15.2021 18:41:35;;
27695144;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_075_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x22F195 (System supplier ECU software version number).;Positive response with correct values and response length. ;04.15.2021 18:41:37;;
27695148;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_035_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending the related preconditon value with the 0x2E0C41 (Precondition setting to selected services),sending 0x2E1104 (Electronic controled deceleration for ACC) requests with the valid values and checking the written values with the related reading command,sending 0x2E1104 requests with the non-valid written values.;Positive responses with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:41:39;;
27695150;TM_Test Case;SW_DIA_BR_TEST_C1P_6.20.4.1_31_006_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the diagnostic service routine (0x31) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Checking that there is no active routine control activation with command 0x220102,checking signal value ESC_50.ESP_Notbremsanzeige,sending start rouine request 0x31010415 (Emergency brake signal test),checking signal value ESC_50.ESP_Notbremsanzeige,sending status routine request 0x31030415,checking routine control activation with command 0x220102,sending stop routine request 0x31020415,checking signal value ESC_50.ESP_Notbremsanzeige,sending status routine request 0x31030415,checking routine control activation with command 0x220102.;Positive responses with the correct values or NRC 0x24 negative response.;04.15.2021 18:41:41;;
27695153;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_073_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Reading out the related EEPROM areas,overwrite the related EEPROM areas for byte 4-13 bytes with random values,requests 0x22F193 (System supplier ECU hardware version number) between the set environments below,writing back the original related EEPROM areas.;Positive response with correct values and response length. ;04.15.2021 18:41:44;;
27695155;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_023_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x2202F3 (Function lamp for autohold button status).;Positive response with correct response length. ;04.15.2021 18:41:46;;
27695159;TM_Test Case;SW_DIA_BR_TEST_C1P_6.1.4.2_10_003_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the diagnostic session control (0x10) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with functional addressing.;Sending 0x1040 (EOL session) request, checking the entered session availability in the acceptable timeout range and out of the acceptable timeout range.;Positive response with the proper P2CAN_Server_max values or negative response.;04.15.2021 18:41:50;;
27695161;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_034_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending the related preconditon value with the 0x2E0C41 (Precondition setting to selected services),sending 0x2E1103 (Electronic differential lock) requests with the valid values and checking the written values with the related reading command,sending 0x2E1103 requests with the non-valid written values.;Positive responses with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:41:54;;
27695163;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_018_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending 0x2E02CB (Knockout timer) request and checking the written value with the related reading commands.;Positive responses with the valid previously written values.;04.15.2021 18:41:57;;
27695167;TM_Test Case;SW_DIA_BR_TEST_C1P_6.20.4.1_31_008_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the diagnostic service routine (0x31) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Checking that there is no active routine control activation with command 0x220102,sending start rouine request 0x3101046905 (Basic settings inlet and separating valve),checking routine control activation with command 0x220102,sending status routine request 0x31030469.;Positive responses with correct values and response length. ;04.15.2021 18:42:01;;
27695171;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_118_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x220E0B (Dynamic steering recommendation).;Positive response with correct response length. ;04.15.2021 18:42:06;;
27695175;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_080_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Sending request 0x22F1A2 (ASAM ODX file version).;Positive response without correct response length.;04.15.2021 18:42:11;;
27695177;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_084_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x22F1AF (AUTOSAR standard application software identification).;Positive response without correct response length.;04.15.2021 18:42:13;;
27695179;TM_Test Case;SW_DIA_BR_TEST_C1P_6.20.4.1_31_005_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the diagnostic service routine (0x31) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Setting signal value MQB_MO_Drehzahl_01 to 0,checking that there is no routine control activation with command 0x220102,sending start routine request 0x31010414 (Roller test stand),sending stop routine request 0x31020414,checking that there is no routine control activation with command 0x220102,sending stop routine request 0x31042F (Roller test bench mode deactivation),checking that there is no routine control activation with command 0x220102,checking presence of the DTC 0x0001B8 with command 0x1906,setting signal value MQB_MO_Drehzahl_01 to 7000.;Positive responses with the correct values.;04.15.2021 18:42:16;;
27695182;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_126_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x221103 (Electronic differential lock).;Positive response with correct response length. ;04.15.2021 18:42:20;;
27695184;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_121_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x220E10 (Brake pull compensation).;Positive response with correct response length. ;04.15.2021 18:42:22;;
27695186;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_077_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x22F19E (ASAM ODX file identifier).;Positive response without correct response length.;04.15.2021 18:42:24;;
27695188;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_001_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x220100 (IO control status).;Positive response with correct response length. ;04.15.2021 18:42:27;;
27695191;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_042_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x22180B (Internal measurement).;Positive response with correct response length. ;04.15.2021 18:42:31;;
27695193;TM_Test Case;SW_DIA_BR_TEST_C1F_6.28.4.1_28_006_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with functional addressing.;Sending 0x288103 (Enable Rx and disable Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal and network communication messages.;Positive response (no response).;04.15.2021 18:42:33;;
27695195;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_041_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending the related preconditon value with the 0x2E0C41 (Precondition setting to selected services),sending 0x2E1114 (Developer function 4) requests with the valid values and checking the written values with the related reading command,sending 0x2E1114 requests with the non-valid written values.;Positive responses with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:42:35;;
27695197;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_076_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Reading out the related EEPROM areas,overwrite the related EEPROM areas for byte 4-17 bytes with random values,requests 0x22F197 (VW system name or engine type) between the set environments below,writing back the original related EEPROM areas.;Positive response with correct values and response length. ;04.15.2021 18:42:38;;
27695200;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_094_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Sending request 0x2204FB (Roller test stand mode functional).;Positive response with correct response length. ;04.15.2021 18:42:42;;
27695202;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_021_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x220BC9 (Wheel loosening detection warning threshold).;Positive response with correct response length. ;04.15.2021 18:42:44;;
27695204;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_042_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending 0x2E1113 (Developer function 3) requests with the valid values and checking the written values with the related reading command.;Positive responses with the valid previously written values.;04.15.2021 18:42:46;;
27695206;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_083_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Sending request 0x22F1AB (VW logical software block version).;Positive response without correct response length.;04.15.2021 18:42:48;;
27695208;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_010_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x2202A1 (Frequency counter restart).;Positive response with correct response length. ;04.15.2021 18:42:50;;
27695210;TM_Test Case;SW_DIA_BR_TEST_C1P_6.1.4.2_10_002_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the diagnostic session control (0x10) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with functional addressing.;Sending 0x1003 (Extended session) request, checking the entered session availability in the acceptable timeout range and out of the acceptable timeout range.;Positive response with the proper P2CAN_Server_max values or negative response.;04.15.2021 18:42:52;;
27695212;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_142_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x220600 (Coding value - short coding).;Positive response with correct response length. ;04.15.2021 18:42:54;;
27695214;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_071_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x22F191 (VW ECU hardware number).;Positive response with correct response length. ;04.15.2021 18:42:57;;
27695216;TM_Test Case;SW_DIA_BR_TEST_C1P_6.20.4.1_31_005_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the diagnostic service routine (0x31) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Setting signal value MQB_MO_Drehzahl_01 to 0,checking that there is no routine control activation with command 0x220102,sending start routine request 0x31010414 (Roller test stand),sending stop routine request 0x31020414,checking that there is no routine control activation with command 0x220102,sending stop routine request 0x31042F (Roller test bench mode deactivation),checking that there is no routine control activation with command 0x220102,checking presence of the DTC 0x0001B8 with command 0x1906,setting signal value MQB_MO_Drehzahl_01 to 7000.;Positive responses with the correct values.;04.15.2021 18:42:59;;
27695218;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_138_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Sending request 0x221002 (mFDR (modularer fahrdynamikregler - modular driving dynamics controller) measurement data).;Positive response with correct response length. ;04.15.2021 18:43:01;;
27695220;TM_Test Case;SW_DIA_BR_TEST_C1F_6.5.4.1_11_001_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the ECU reset (0x11) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with functional addressing.;Sending 0x1102 (ECU key off on reset) request, checking the defalut session availability after the software reset happens.;Positive response with correct communication messages.;04.15.2021 18:43:06;;
27695223;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_064_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x22F17C (VW FAZIT identification string).;Positive response with correct response length. ;04.15.2021 18:43:10;;
27695225;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_128_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x221108 (Parking brake).;Positive response with correct response length. ;04.15.2021 18:43:12;;
27695227;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_003_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x22029E (Start-stop prohibition status information).;Positive response with correct response length. ;04.15.2021 18:43:15;;
27695229;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_103_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x220503 (Dimming characteristic 2 (AutoHold)).;Positive response with correct response length. ;04.15.2021 18:43:17;;
27695231;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_066_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x22F187 (VW spare part number).;Positive response with correct response length. ;04.15.2021 18:43:19;;
